seguidor_id,seguido_id,desde
user_2218,user_4471,2022-12-25
user_6494,user_7919,2022-01-03
user_1628,user_3932,2022-08-19
user_6202,user_9689,2023-04-27
user_6202,user_8059,2022-12-20
user_6202,user_8214,2022-07-04
user_6202,user_2023,2022-01-06
user_4607,user_3345,2023-05-07
user_4607,user_8766,2023-11-23
user_4607,user_2922,2022-11-05
user_4607,user_6080,2022-11-15
user_8702,user_7587,2022-09-29
user_8702,user_7898,2023-10-22
user_2453,user_4387,2022-01-10
user_2453,user_7844,2023-05-25
user_2453,user_3436,2023-12-02
user_2453,user_7118,2023-12-06
user_1052,user_7180,2023-06-11
user_4416,user_4189,2023-03-26
user_4416,user_3058,2022-01-12
user_4416,user_4335,2023-01-21
user_7851,user_3411,2022-05-09
user_7851,user_7755,2023-10-05
user_7851,user_7836,2022-12-22
user_6713,user_3838,2022-11-10
user_6713,user_2506,2023-07-21
user_5916,user_8607,2023-10-31
user_5916,user_4155,2022-05-26
user_9031,user_4510,2022-04-19
user_9031,user_8503,2022-08-20
user_6851,user_2533,2022-11-11
user_6851,user_3468,2023-07-17
user_6851,user_7479,2022-11-01
user_6851,user_2937,2023-12-05
user_7960,user_2453,2023-04-18
user_7522,user_2994,2022-07-23
user_7522,user_1548,2023-05-30
user_7522,user_8688,2023-06-14
user_7522,user_1430,2023-11-04
user_9014,user_7774,2023-05-27
user_9014,user_2119,2022-08-04
user_9014,user_6126,2023-04-04
user_9014,user_1742,2023-05-15
user_4524,user_6696,2022-08-23
user_7737,user_3662,2023-06-28
user_7737,user_9453,2022-04-30
user_7966,user_9758,2022-10-31
user_7966,user_6713,2022-08-27
user_5396,user_1634,2023-10-11
user_5396,user_5483,2023-03-03
user_5396,user_2244,2022-07-05
user_6054,user_2564,2023-04-22
user_3728,user_4037,2022-11-20
user_6401,user_5014,2022-10-01
user_6401,user_1526,2022-03-15
user_6401,user_5341,2022-08-04
user_6401,user_1760,2022-08-02
user_6401,user_3435,2022-10-16
user_1326,user_5099,2023-07-18
user_1326,user_8021,2022-08-06
user_1326,user_6220,2023-04-06
user_1326,user_7310,2023-12-25
user_2478,user_4970,2022-08-14
user_2478,user_2383,2023-05-29
user_2039,user_4235,2022-05-27
user_4448,user_8031,2022-11-28
user_4448,user_7156,2023-05-21
user_4448,user_5718,2022-10-01
user_3572,user_4454,2022-02-08
user_3572,user_5764,2023-05-24
user_3572,user_2633,2022-09-09
user_3572,user_7312,2023-08-06
user_5754,user_6759,2023-10-13
user_5754,user_6372,2022-09-21
user_5754,user_3898,2023-12-21
user_5754,user_9235,2022-11-26
user_5754,user_7876,2023-10-29
user_9627,user_6924,2022-01-28
user_8944,user_8021,2022-05-10
user_8944,user_2609,2022-11-09
user_8944,user_2590,2023-11-23
user_7190,user_9326,2022-01-01
user_7190,user_4667,2023-11-01
user_7190,user_8613,2023-01-03
user_7190,user_2994,2023-06-23
user_7190,user_8065,2023-04-23
user_5423,user_9768,2022-11-19
user_5423,user_1930,2023-01-20
user_5423,user_9125,2022-02-26
user_9265,user_5509,2022-01-13
user_9265,user_8108,2022-11-11
user_1330,user_5860,2023-03-04
user_3487,user_2522,2023-10-28
user_3487,user_2901,2022-10-14
user_3487,user_8756,2022-04-26
user_3487,user_9110,2023-09-02
user_3487,user_2419,2023-01-13
user_7408,user_4669,2022-09-05
user_6114,user_7111,2022-12-04
user_4320,user_8101,2022-06-07
user_4320,user_5924,2022-08-05
user_4320,user_7280,2023-11-06
user_4320,user_9477,2023-07-08
user_4320,user_2212,2023-10-02
user_2524,user_9541,2022-09-13
user_2524,user_4943,2022-09-30
user_2524,user_6133,2022-04-14
user_5563,user_5019,2022-06-21
user_5563,user_6797,2022-05-11
user_5563,user_4425,2023-03-24
user_5563,user_2934,2023-05-26
user_9143,user_2929,2023-03-13
user_9143,user_4167,2023-05-17
user_4671,user_2122,2023-12-29
user_4671,user_1967,2022-03-13
user_4802,user_7756,2022-04-11
user_4802,user_8365,2023-04-11
user_4802,user_6172,2023-12-19
user_4802,user_3773,2023-05-01
user_3355,user_3595,2023-02-07
user_8758,user_7997,2023-02-03
user_8758,user_2117,2022-12-04
user_8758,user_4040,2022-05-05
user_4808,user_8590,2023-09-26
user_4808,user_2856,2022-02-27
user_3467,user_2229,2022-01-28
user_3467,user_3147,2022-05-04
user_7660,user_6617,2022-04-12
user_7660,user_8123,2022-09-08
user_7660,user_1019,2023-11-04
user_7660,user_6147,2022-12-06
user_9007,user_5831,2023-07-05
user_9007,user_3539,2023-01-06
user_9007,user_8503,2023-05-18
user_9007,user_2122,2022-06-04
user_4862,user_2651,2023-09-23
user_4862,user_6499,2023-04-02
user_4862,user_1217,2023-09-15
user_4862,user_9002,2023-11-01
user_4862,user_8399,2022-10-20
user_9428,user_6867,2022-10-20
user_2721,user_3322,2022-02-28
user_2721,user_1627,2022-08-12
user_2721,user_5391,2022-06-02
user_7155,user_6656,2023-12-13
user_7155,user_2375,2023-02-28
user_7155,user_2974,2023-01-15
user_7155,user_3325,2023-07-19
user_3722,user_2517,2023-03-16
user_3722,user_2525,2022-03-20
user_3722,user_3480,2023-02-18
user_3722,user_6202,2022-11-21
user_3722,user_3986,2023-08-07
user_9594,user_5684,2022-08-11
user_9594,user_6109,2022-12-19
user_2926,user_5193,2022-12-29
user_2926,user_8849,2023-11-26
user_9560,user_8623,2023-07-11
user_3718,user_9329,2023-07-11
user_3718,user_9157,2023-10-24
user_3718,user_7261,2023-03-08
user_3718,user_8708,2023-09-09
user_4349,user_5426,2022-08-18
user_4349,user_1163,2022-11-29
user_4349,user_9719,2022-06-18
user_4349,user_9359,2022-12-24
user_4349,user_4715,2022-08-05
user_9509,user_3060,2023-12-29
user_9509,user_9327,2023-11-27
user_9509,user_1289,2023-04-01
user_9509,user_1651,2023-12-21
user_9509,user_9225,2022-03-21
user_1160,user_3690,2022-08-17
user_1160,user_5635,2022-09-25
user_1160,user_1567,2022-02-21
user_6109,user_5976,2023-12-12
user_2537,user_3496,2022-04-28
user_2537,user_9460,2023-09-13
user_2537,user_1485,2023-06-01
user_2551,user_6718,2023-09-25
user_2551,user_8175,2022-12-01
user_3563,user_2923,2023-07-03
user_3563,user_6531,2022-01-08
user_3563,user_5144,2023-12-20
user_3563,user_6718,2022-05-26
user_3563,user_4712,2023-12-30
user_4703,user_9002,2023-02-20
user_4703,user_7370,2023-03-22
user_4703,user_1639,2023-12-26
user_4703,user_5963,2022-04-09
user_6009,user_6386,2023-10-26
user_6009,user_8862,2022-10-15
user_6009,user_6793,2023-11-22
user_2269,user_7583,2023-09-22
user_2269,user_6753,2022-09-17
user_2269,user_9714,2023-11-02
user_2269,user_8295,2022-05-11
user_4546,user_7499,2022-01-18
user_2676,user_6773,2022-03-08
user_2676,user_1375,2023-11-10
user_2676,user_2992,2022-04-07
user_2676,user_9804,2022-07-30
user_5542,user_8566,2023-12-08
user_5542,user_4311,2023-11-07
user_5542,user_1110,2023-08-28
user_4798,user_3930,2022-04-20
user_4798,user_5789,2023-02-26
user_4798,user_3298,2022-10-26
user_3400,user_5617,2023-10-12
user_3400,user_6217,2022-11-21
user_3400,user_9305,2022-05-23
user_3400,user_6895,2023-07-26
user_1004,user_8935,2022-11-09
user_1004,user_9577,2023-06-18
user_1004,user_8680,2023-11-18
user_1004,user_2928,2022-01-09
user_3244,user_9690,2022-07-16
user_3244,user_5104,2023-04-01
user_3244,user_5784,2022-02-21
user_7969,user_5339,2023-12-25
user_7969,user_2394,2022-12-21
user_7969,user_8609,2023-03-13
user_5957,user_6497,2022-01-21
user_5957,user_4545,2023-01-30
user_4944,user_2596,2022-04-14
user_7316,user_5986,2023-11-09
user_7316,user_8522,2022-12-22
user_3341,user_5546,2022-07-16
user_3341,user_1108,2023-06-08
user_3341,user_4421,2023-08-25
user_9029,user_7595,2022-06-01
user_9029,user_8009,2022-10-07
user_9029,user_8569,2022-03-24
user_9029,user_3063,2023-03-25
user_9029,user_7438,2022-05-13
user_2970,user_3187,2023-06-12
user_2970,user_5573,2022-04-06
user_2970,user_8760,2022-06-15
user_8636,user_6921,2022-01-21
user_8636,user_4118,2023-07-19
user_8636,user_1674,2022-05-31
user_8636,user_6817,2022-04-17
user_8636,user_9833,2023-01-23
user_7266,user_4282,2022-01-09
user_4208,user_6425,2023-07-13
user_4208,user_2110,2023-12-20
user_6381,user_5396,2023-12-04
user_6381,user_3138,2023-11-24
user_6381,user_4724,2022-04-30
user_6381,user_3113,2023-09-25
user_6381,user_5395,2023-06-27
user_9237,user_8294,2023-10-16
user_1549,user_8695,2022-06-14
user_1549,user_5680,2022-11-05
user_1549,user_8234,2023-04-01
user_1549,user_5696,2022-06-03
user_7525,user_4471,2022-12-06
user_7525,user_5312,2022-11-24
user_7525,user_9670,2023-04-22
user_5492,user_1222,2022-03-21
user_1498,user_8156,2023-03-26
user_1498,user_6574,2023-11-09
user_1498,user_8465,2023-02-20
user_1498,user_8354,2022-08-23
user_1498,user_9450,2023-01-09
user_8446,user_8189,2023-01-28
user_8446,user_3623,2023-08-25
user_8446,user_4775,2023-08-27
user_8446,user_6762,2023-01-20
user_8446,user_3578,2023-08-14
user_3898,user_7667,2022-05-22
user_3898,user_8218,2022-02-03
user_3898,user_3409,2022-05-04
user_3898,user_9719,2023-09-01
user_5546,user_1821,2022-03-08
user_5546,user_7602,2022-02-07
user_5546,user_3713,2022-05-11
user_1273,user_4883,2023-03-17
user_1273,user_8849,2023-10-04
user_1273,user_7172,2023-06-24
user_9459,user_1759,2023-12-21
user_9459,user_3094,2022-05-31
user_7821,user_6328,2023-01-24
user_7821,user_1550,2023-05-19
user_7821,user_8779,2023-03-22
user_2064,user_8294,2022-09-11
user_3416,user_3728,2023-01-27
user_3416,user_1742,2023-12-23
user_3416,user_3905,2023-06-28
user_3416,user_3934,2022-12-24
user_3416,user_6570,2023-05-18
user_3827,user_2631,2022-06-15
user_3827,user_1410,2022-07-30
user_4255,user_2180,2023-04-26
user_4255,user_4042,2022-05-01
user_4255,user_5377,2023-10-01
user_4255,user_1610,2023-01-02
user_4255,user_9399,2023-12-23
user_3833,user_9660,2023-05-10
user_3833,user_9353,2023-05-11
user_3833,user_8426,2022-05-09
user_3833,user_2063,2023-06-21
user_3833,user_9252,2023-07-24
user_2928,user_6907,2023-08-25
user_2928,user_6841,2023-12-24
user_2904,user_8892,2022-12-16
user_2904,user_2333,2023-02-04
user_4041,user_6772,2023-09-29
user_4041,user_5843,2023-10-16
user_4041,user_5924,2023-12-21
user_4041,user_6315,2023-10-26
user_3774,user_2144,2023-04-29
user_3774,user_5765,2023-08-12
user_3774,user_6835,2022-07-02
user_3774,user_8601,2023-04-12
user_5703,user_7205,2023-02-16
user_5249,user_1782,2023-01-01
user_2514,user_5723,2022-09-02
user_2514,user_7333,2022-03-23
user_2514,user_9014,2022-08-06
user_2514,user_5230,2023-02-14
user_6957,user_3609,2022-03-15
user_6957,user_4414,2023-03-20
user_6957,user_1054,2023-11-04
user_8367,user_9798,2023-06-19
user_9813,user_7527,2022-05-12
user_9813,user_5991,2023-02-05
user_9813,user_9935,2023-11-18
user_9813,user_3437,2022-11-21
user_9813,user_6824,2023-01-30
user_6683,user_9197,2023-11-20
user_6683,user_4033,2022-01-14
user_6683,user_7825,2023-06-20
user_4398,user_8692,2022-11-28
user_4398,user_6486,2022-11-28
user_5406,user_6403,2023-03-29
user_5230,user_4111,2023-06-15
user_5230,user_6049,2023-10-23
user_8785,user_1764,2023-06-27
user_8785,user_7342,2023-02-26
user_6291,user_6523,2023-01-11
user_6291,user_5151,2023-06-02
user_1554,user_7515,2022-08-18
user_6879,user_4562,2023-08-15
user_6879,user_2324,2022-08-17
user_6879,user_6753,2023-07-05
user_6879,user_7166,2023-01-30
user_6879,user_9230,2023-07-20
user_8790,user_7181,2022-04-02
user_8790,user_9734,2022-02-11
user_8790,user_9717,2023-06-20
user_4065,user_8347,2022-07-07
user_4065,user_9669,2022-05-08
user_6535,user_7520,2023-11-30
user_6535,user_6666,2023-03-01
user_6535,user_3262,2022-11-23
user_5918,user_5153,2023-06-25
user_5918,user_3580,2022-02-22
user_5918,user_7140,2023-11-01
user_5918,user_2166,2022-09-30
user_2767,user_6924,2023-05-04
user_2767,user_3325,2022-07-26
user_2767,user_4472,2023-12-04
user_2767,user_9810,2022-12-08
user_7565,user_8430,2022-07-12
user_7565,user_7978,2022-12-19
user_7565,user_3598,2023-05-22
user_7565,user_6150,2023-04-05
user_9391,user_6509,2023-08-16
user_9391,user_9882,2022-04-09
user_9391,user_7732,2022-04-30
user_9391,user_5321,2023-03-13
user_9391,user_3990,2022-12-06
user_6670,user_6946,2022-11-28
user_6670,user_5759,2022-02-20
user_6670,user_4740,2022-04-29
user_6670,user_3418,2023-03-19
user_6670,user_6500,2022-11-07
user_8546,user_7719,2022-08-17
user_8546,user_5676,2022-07-12
user_8546,user_6882,2023-08-09
user_8546,user_9919,2023-11-19
user_4283,user_2410,2022-07-13
user_4283,user_3369,2023-02-20
user_4283,user_5719,2023-10-18
user_4283,user_5252,2022-11-06
user_1081,user_2155,2022-01-15
user_1081,user_4519,2022-01-10
user_2636,user_2175,2023-03-17
user_2636,user_1906,2022-10-21
user_2636,user_8860,2023-03-11
user_4481,user_6492,2023-04-23
user_7350,user_9767,2022-03-01
user_7551,user_2889,2023-11-24
user_7551,user_8028,2022-12-06
user_7452,user_2480,2022-05-06
user_7452,user_5819,2022-03-07
user_7452,user_8618,2023-12-05
user_4852,user_6872,2022-08-26
user_4852,user_6932,2022-12-13
user_6563,user_3958,2022-11-24
user_7337,user_1945,2023-06-17
user_7337,user_5215,2023-07-02
user_3679,user_1958,2023-06-22
user_3679,user_3335,2022-03-14
user_6673,user_9652,2022-06-26
user_6673,user_6509,2023-09-14
user_6673,user_9286,2023-08-31
user_3109,user_3163,2023-08-30
user_8377,user_8130,2023-12-11
user_6489,user_4579,2023-01-30
user_6489,user_2570,2022-04-02
user_6489,user_9548,2022-12-04
user_6489,user_2273,2022-09-05
user_3930,user_1260,2023-09-21
user_3930,user_4720,2022-10-12
user_3930,user_9232,2023-06-01
user_5224,user_8244,2023-08-04
user_5224,user_9849,2022-03-27
user_5224,user_3278,2023-12-14
user_5615,user_5401,2022-08-05
user_5615,user_9930,2022-12-15
user_5615,user_6777,2022-09-08
user_5615,user_8260,2022-12-19
user_5615,user_2369,2022-06-29
user_7050,user_8752,2022-06-05
user_7050,user_4061,2022-11-14
user_7050,user_2570,2022-03-06
user_5852,user_5016,2023-06-18
user_5852,user_5814,2023-04-05
user_5852,user_9724,2023-11-03
user_5852,user_7272,2023-01-25
user_5852,user_8581,2023-05-06
user_3928,user_1715,2023-04-03
user_3928,user_8141,2022-04-04
user_3928,user_3987,2023-10-17
user_5073,user_9562,2022-04-19
user_2549,user_9594,2022-11-25
user_2549,user_2127,2023-12-20
user_8504,user_5096,2023-01-29
user_8504,user_6859,2023-11-07
user_8504,user_5403,2022-06-02
user_8504,user_8099,2022-08-11
user_8504,user_2731,2022-05-30
user_2253,user_8145,2023-08-30
user_3404,user_4776,2023-12-16
user_7257,user_1718,2022-04-09
user_7257,user_8433,2022-10-23
user_6534,user_4394,2023-04-29
user_7922,user_7429,2022-12-02
user_5208,user_8230,2022-06-14
user_5208,user_6402,2022-10-30
user_5208,user_8019,2022-04-28
user_5208,user_9391,2022-10-04
user_8101,user_3609,2023-11-27
user_8101,user_4695,2022-07-04
user_8101,user_8685,2022-05-02
user_8101,user_4181,2022-03-05
user_8101,user_2564,2023-07-06
user_5275,user_9740,2022-04-08
user_5275,user_4971,2022-07-13
user_5275,user_9674,2022-06-29
user_5275,user_1790,2022-05-30
user_5275,user_9241,2022-12-17
user_9833,user_2547,2022-08-14
user_9833,user_4227,2022-06-27
user_9833,user_5338,2023-09-06
user_8158,user_4885,2022-06-25
user_8158,user_9462,2023-09-17
user_8158,user_9043,2022-04-20
user_8158,user_6315,2023-02-15
user_8158,user_5670,2022-09-04
user_5535,user_4501,2022-02-18
user_5535,user_1526,2022-06-07
user_5535,user_3957,2023-12-27
user_5535,user_5884,2023-08-06
user_5535,user_9855,2022-02-06
user_7531,user_5406,2023-02-19
user_7531,user_2715,2023-09-11
user_7531,user_1857,2022-09-26
user_6212,user_3161,2023-08-05
user_6212,user_5099,2023-12-01
user_6212,user_4828,2023-08-05
user_6212,user_2317,2022-05-17
user_6212,user_3564,2023-06-27
user_2044,user_6031,2022-11-25
user_2044,user_2330,2023-08-22
user_2044,user_4908,2022-12-30
user_2044,user_7249,2023-07-03
user_2044,user_2436,2023-11-09
user_8547,user_1870,2023-11-27
user_8547,user_8960,2022-07-31
user_8547,user_2303,2022-02-20
user_8547,user_5670,2022-05-19
user_6386,user_6224,2023-02-08
user_6386,user_5555,2023-11-09
user_1205,user_2460,2022-03-22
user_1205,user_9873,2022-09-02
user_1205,user_7507,2022-03-23
user_6674,user_4368,2022-11-28
user_6674,user_8481,2022-01-19
user_6674,user_7815,2022-04-10
user_6674,user_5644,2022-12-28
user_7390,user_8945,2023-03-21
user_7390,user_8442,2022-11-06
user_7390,user_3492,2023-06-22
user_7390,user_1344,2023-01-02
user_7390,user_1111,2022-09-18
user_2287,user_1463,2022-05-29
user_2287,user_2317,2023-12-28
user_6657,user_8517,2022-09-15
user_6657,user_7006,2022-05-06
user_6657,user_4908,2022-12-04
user_7048,user_4384,2023-10-20
user_7048,user_2501,2022-06-11
user_7048,user_3906,2022-11-15
user_3554,user_4474,2023-03-18
user_3554,user_6953,2023-09-17
user_3554,user_8666,2023-12-09
user_2588,user_1545,2022-05-25
user_2588,user_3158,2022-09-26
user_2588,user_2350,2023-01-23
user_2812,user_6061,2023-10-17
user_3606,user_9209,2022-12-23
user_3606,user_3658,2022-04-07
user_7693,user_8722,2023-09-30
user_7693,user_3358,2023-08-27
user_7693,user_3953,2023-02-24
user_7693,user_7367,2022-11-19
user_6950,user_7114,2022-01-20
user_9229,user_1388,2023-02-25
user_9229,user_7381,2023-02-14
user_4688,user_2667,2023-06-05
user_5690,user_2448,2023-09-08
user_5690,user_8881,2023-06-10
user_5690,user_4404,2023-01-03
user_6473,user_6041,2023-01-09
user_6473,user_6934,2022-07-21
user_2610,user_9149,2022-07-06
user_2610,user_1075,2023-09-07
user_2610,user_3996,2022-12-25
user_2610,user_6444,2023-12-09
user_2610,user_1249,2022-08-21
user_7852,user_8934,2022-02-01
user_7852,user_1899,2023-09-10
user_7852,user_5658,2022-02-28
user_7852,user_2223,2022-01-26
user_7852,user_6504,2023-02-10
user_4673,user_3666,2022-09-16
user_4673,user_4505,2023-03-20
user_2490,user_4235,2023-09-02
user_2490,user_1992,2023-07-20
user_2490,user_5150,2023-03-26
user_7378,user_3065,2022-04-06
user_7378,user_1245,2023-05-14
user_7378,user_3566,2022-07-20
user_3870,user_8898,2023-03-20
user_3870,user_8131,2022-06-10
user_6287,user_3956,2023-09-28
user_6287,user_9580,2023-03-20
user_1506,user_5127,2023-06-08
user_1506,user_8762,2022-07-15
user_1506,user_7755,2022-03-23
user_1506,user_6677,2023-01-06
user_1506,user_6344,2023-01-27
user_8523,user_3468,2023-07-12
user_8523,user_2312,2022-07-21
user_8523,user_4258,2022-02-22
user_8268,user_6328,2022-07-23
user_8268,user_3544,2022-07-05
user_8559,user_9575,2023-11-03
user_8559,user_4569,2022-12-04
user_8559,user_2896,2022-05-01
user_8559,user_2784,2022-12-02
user_6427,user_7372,2022-12-27
user_6427,user_5971,2023-07-25
user_7657,user_9206,2022-11-25
user_7657,user_8696,2022-02-13
user_7657,user_4406,2022-02-16
user_2152,user_3591,2022-12-09
user_2152,user_8717,2022-08-20
user_2152,user_8372,2022-05-15
user_2152,user_2845,2022-11-13
user_2982,user_5261,2022-03-28
user_2982,user_7025,2023-05-16
user_2982,user_2217,2023-09-22
user_2982,user_3298,2022-01-23
user_8877,user_5033,2022-07-02
user_7527,user_1197,2023-01-09
user_7527,user_1668,2022-03-04
user_7527,user_1068,2023-09-24
user_7527,user_5929,2023-10-11
user_7527,user_7104,2022-11-12
user_6953,user_6910,2022-08-07
user_6953,user_1743,2023-02-07
user_6953,user_2136,2023-08-18
user_8209,user_5240,2023-03-06
user_8209,user_4566,2022-02-08
user_2697,user_4919,2022-04-17
user_2697,user_7560,2022-11-07
user_2697,user_1783,2022-06-10
user_2697,user_1384,2022-05-05
user_2831,user_1152,2022-04-12
user_2831,user_4925,2022-12-16
user_7764,user_3328,2023-12-22
user_7764,user_7794,2022-06-01
user_7764,user_6921,2023-09-04
user_7764,user_5591,2023-10-12
user_4982,user_2016,2022-06-29
user_4982,user_7333,2022-01-10
user_8507,user_5123,2023-05-17
user_8507,user_3541,2023-04-01
user_8507,user_3436,2023-10-03
user_8507,user_2646,2023-05-24
user_5259,user_1261,2023-07-07
user_5259,user_4851,2022-09-09
user_5259,user_5762,2022-04-25
user_5259,user_4951,2023-03-03
user_5259,user_7771,2022-08-13
user_6417,user_8588,2023-06-11
user_6417,user_6561,2023-11-12
user_6417,user_4573,2022-02-10
user_4467,user_1860,2023-12-29
user_4467,user_3353,2023-06-25
user_4467,user_6328,2023-08-01
user_4467,user_2850,2023-07-29
user_1197,user_1280,2022-03-25
user_3791,user_7943,2022-03-04
user_3791,user_2346,2022-11-24
user_3791,user_1003,2023-11-07
